domain,resolution_label,resolution_cycles,bin_index,cycle_start,cycle_end_exclusive,released_packets,delivered_packets,outstanding_packets_end,mean_delivery_latency,p95_delivery_latency,stall_events,buffer_occupancy_events,layer_release_counts,source_path,source_sha256,source_selector,metric_semantics,evidence_level
cnn_matched_input_booksim_runtime,auto_64_bins,806,40,32240,33046,0,268,6155,20517.992537313432,20758.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 40 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,41,33046,33852,0,269,5886,21055.018587360595,21297.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 41 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,42,33852,34658,0,267,5619,21590.98127340824,21831.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 42 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,43,34658,35464,0,270,5349,22128.0,22371.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 43 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,44,35464,36270,0,267,5082,22664.992509363296,22906.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 44 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,45,36270,37076,0,270,4812,23202.0,23446.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 45 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,46,37076,37882,0,269,4543,23741.00371747212,23984.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 46 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,47,37882,38688,0,269,4274,24278.992565055763,24521.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 47 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,48,38688,39494,0,269,4005,24817.014869888477,25060.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 48 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,49,39494,40300,0,268,3737,25353.988805970148,25594.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 49 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,50,40300,41106,0,270,3467,25892.0,26134.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 50 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,51,41106,41912,0,267,3200,26429.007490636704,26668.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 51 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,52,41912,42718,0,270,2930,26966.0,27208.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 52 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,53,42718,43524,0,267,2663,27476.501872659177,27683.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 53 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,54,43524,44330,0,269,2394,27978.981412639405,28221.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 54 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,55,44330,45136,0,268,2126,28516.007462686568,28757.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 55 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,56,45136,45942,0,269,1857,29052.985130111523,29296.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 56 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,57,45942,46748,0,270,1587,29592.0,29836.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 57 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,58,46748,47554,0,268,1319,30129.996268656716,30371.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 58 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,59,47554,48360,0,270,1049,30668.0,30911.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 59 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,60,48360,49166,0,268,781,31206.018656716416,31447.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 60 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,61,49166,49972,0,269,512,31742.985130111523,31984.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 61 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,62,49972,50778,0,268,244,32280.018656716416,32520.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 62 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,auto_64_bins,806,63,50778,51524,0,244,0,32743.70901639344,32959.0,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 63 at width 806,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,0,0,10,10,0,10,,,,,conv1:10,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 0 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,1,10,20,10,1,19,12.0,12.0,,,conv1:10,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 1 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,2,20,30,10,4,25,22.0,26.0,,,conv1:10,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 2 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,3,30,40,10,2,33,31.5,32.0,,,conv1:10,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 3 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,4,40,50,10,2,41,38.5,39.0,,,conv1:10,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 4 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,5,50,60,10,3,48,43.666666666666664,45.0,,,conv1:10,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 5 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,6,60,70,10,4,54,50.0,52.0,,,conv1:10,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 6 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,7,70,80,10,4,60,58.5,65.0,,,conv1:10,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 7 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
cnn_matched_input_booksim_runtime,fixed_10_cycles,10,8,80,90,10,2,68,61.5,62.0,,,conv1:10,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv;experiments/aspdac/results/external_rerun_20260717/raw/external_booksim_cnn_trace/c-2b4cf12a6ed1af66/packet_delivery.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a;b9e11d3f1585c0f822c73721cbb4b137b174a3f15183a59ceccdfab39a7789ec,release/arrival cycle bin 8 at width 10,Release is Exact shared input; delivery and latency are BookSim2 native packet runtime,Exact input; Numerical descriptive runtime
