candidate_id,case_id,workload,traffic_scale,architecture,transport_mode,wavelengths,route_length_mm,packet_bits,encoded_bits,offered_load,seed,repeat,status,attempt_id,workload_sha256,traffic_sha256,mapping_sha256,compute_sha256,memory_sha256,endpoint_sha256,transport_sha256,invariant_pair_sha256,total_cycles,transport_cycles,throughput,mean_packet_latency,p95_packet_latency,completed_packets,serialization_cycles,conversion_cycles,electrical_backpressure,optical_backpressure,wavelength_conflicts,wavelength_occupancy,compute_critical,memory_critical,noc_critical,conversion_critical,electrical_energy_pj,serdes_energy_pj,conversion_energy_pj,optical_link_energy_pj,laser_energy_pj,tuning_energy_pj,total_transport_energy_pj,path_loss_db,received_power_dbm,receiver_margin_db,ber_status,canonical_trace_sha256,raw_path,command,host,evidence_level,claim_boundary,failure_reason
rfbr1-cf78d7a6b30ae3c02b30,gemm_256_collection-s4-O2,gemm_256_collection,4,O2,optical,2,0.04743055555555556,128,16896,,25204,1,completed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,bd76d70c7fc356b0615059028fef39c3fed6624f7e2b1365adcbbedf510b83bc,e43cf0def3360b8c165735a71f5e6662987382f4489c0f0bb7a9de2afb948e34,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,e75afd34a194bbcbfcde2e8b5e65711251e49abb5468cb8e149f94062e99c81a,1266,1266,0.10110584518167456,612.6484375,1194,128,0,991,0,0,0,0.5,0,0,275,991,18515.071999999822,1123.1999999999998,4561.919999999976,82904.44800000035,0,0,107104.64000000169,1.017,-1.017,18.983,excluded_not_modeled,8d6fedd623963a49efe66371de9b890a2e000163c3e077dff112911132310b1b,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-cf78d7a6b30ae3c02b30-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-eaa539fe626e19d25c25,gemm_256_collection-s4-O4,gemm_256_collection,4,O4,optical,4,0.11816666666666667,128,13464,,25204,0,failed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,bd76d70c7fc356b0615059028fef39c3fed6624f7e2b1365adcbbedf510b83bc,e43cf0def3360b8c165735a71f5e6662987382f4489c0f0bb7a9de2afb948e34,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,e75afd34a194bbcbfcde2e8b5e65711251e49abb5468cb8e149f94062e99c81a,1244,1244,0.0819935691318328,751.8725490196078,1145,102,0,1088,0,0,0,0.25,0,0,156,1088,15792.111999999777,1026.4799999999996,4171.200000000015,78144.79200000015,0,0,99134.58400000047,1.269,-1.269,18.731,excluded_not_modeled,804ea06ccbd540eaa0d2be4a518772a43969ce99a868dadf47c1e1d7a4271db2,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-eaa539fe626e19d25c25-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,All packets delivered or drained from the graph.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.
rfbr1-9101d3d9caba2c0cfe95,gemm_256_collection-s4-O4,gemm_256_collection,4,O4,optical,4,0.11816666666666667,128,13464,,25204,1,failed,main-attempt-2,be0e6ba4732fac8d3abe92b6b2679a4ffa60924530f8aa5233b7c709cb08acb9,bd76d70c7fc356b0615059028fef39c3fed6624f7e2b1365adcbbedf510b83bc,e43cf0def3360b8c165735a71f5e6662987382f4489c0f0bb7a9de2afb948e34,999628bb735eb69e27286b0b59973a85e3589c3a17917637396674b3df5e1c6b,0c41c6be6a721d78ab9c07abf5b45ab791d9361751e745f5ecb57e3b90e323bb,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,e75afd34a194bbcbfcde2e8b5e65711251e49abb5468cb8e149f94062e99c81a,1244,1244,0.0819935691318328,751.8725490196078,1145,102,0,1088,0,0,0,0.25,0,0,156,1088,15792.111999999777,1026.4799999999996,4171.200000000015,78144.79200000015,0,0,99134.58400000047,1.269,-1.269,18.731,excluded_not_modeled,804ea06ccbd540eaa0d2be4a518772a43969ce99a868dadf47c1e1d7a4271db2,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-9101d3d9caba2c0cfe95-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,All packets delivered or drained from the graph.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.; P8OpticalInputQueueFull: The exact optical input queue is full.
rfbr1-1698d795481a146b537e,mnist_conv2_im2col-s1-E128,mnist_conv2_im2col,1,E128,electrical,0,0,128,4096,,25301,0,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,25,25,1.28,11.0625,15,32,0,0,0,0,0,0,0,0,25,0,228.86400000000017,0,0,0,0,0,228.86400000000017,0,0,0,excluded_not_modeled,339318698c075dea01196b7d84bd9ff1a053e600aae95c023925d3c759a235ff,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-1698d795481a146b537e-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-16f73a96f3462a1462b1,mnist_conv2_im2col-s1-E128,mnist_conv2_im2col,1,E128,electrical,0,0,128,4096,,25301,1,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,25,25,1.28,11.0625,15,32,0,0,0,0,0,0,0,0,25,0,228.86400000000017,0,0,0,0,0,228.86400000000017,0,0,0,excluded_not_modeled,339318698c075dea01196b7d84bd9ff1a053e600aae95c023925d3c759a235ff,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-16f73a96f3462a1462b1-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-fb91ff47bab2750df8ee,mnist_conv2_im2col-s1-H4,mnist_conv2_im2col,1,H4,hybrid,4,0.13825,128,4096,,25301,0,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,85,85,0.3764705882352941,31.75,64,32,0,0,0,0,0,0,0,0,85,0,228.86400000000017,0,0,0,0,0,228.86400000000017,0,0,0,excluded_not_modeled,7204493fba14ed463c7b969e2f2acb7598e245ea749cf60dce7f83c1642978d4,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-fb91ff47bab2750df8ee-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-1b15d5a0ab486965fa6e,mnist_conv2_im2col-s1-H4,mnist_conv2_im2col,1,H4,hybrid,4,0.13825,128,4096,,25301,1,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,1ac81e351b290eebe0d3614d3469ce62f23f4e462ae056e20b780cc7c272a837,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,85,85,0.3764705882352941,31.75,64,32,0,0,0,0,0,0,0,0,85,0,228.86400000000017,0,0,0,0,0,228.86400000000017,0,0,0,excluded_not_modeled,7204493fba14ed463c7b969e2f2acb7598e245ea749cf60dce7f83c1642978d4,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-1b15d5a0ab486965fa6e-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-b4647a16379c5cb1cec6,mnist_conv2_im2col-s1-O1,mnist_conv2_im2col,1,O1,optical,1,0.01,128,4224,,25301,0,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,172,172,0.18604651162790697,81.15625,133,32,0,82,0,0,0,0,0,0,90,82,1676.208000000002,88.40000000000002,359.0399999999988,3244.8240000000033,0,0,5368.472000000015,0.002,-0.002,19.998,excluded_not_modeled,16d6f4aad55ba0b0d9a595c91067a63d1ea876385dc33602650d4492c44fbf3f,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-b4647a16379c5cb1cec6-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-a3af0f22b78f660aaa01,mnist_conv2_im2col-s1-O1,mnist_conv2_im2col,1,O1,optical,1,0.01,128,4224,,25301,1,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,4123455e3f16154c8cb3b9b17fd683b3d5865f8a7f2ce4e1ee2be584e9240c13,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,172,172,0.18604651162790697,81.15625,133,32,0,82,0,0,0,0,0,0,90,82,1676.208000000002,88.40000000000002,359.0399999999988,3244.8240000000033,0,0,5368.472000000015,0.002,-0.002,19.998,excluded_not_modeled,16d6f4aad55ba0b0d9a595c91067a63d1ea876385dc33602650d4492c44fbf3f,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-a3af0f22b78f660aaa01-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-28a861451edd91cbc1fe,mnist_conv2_im2col-s1-O2,mnist_conv2_im2col,1,O2,optical,2,0.04743055555555556,128,4224,,25301,0,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,198,198,0.16161616161616163,99.9375,159,32,0,105,0,0,0,0.5,0,0,93,105,1743.536000000002,88.40000000000002,359.0399999999989,6524.496000000005,0,0,8715.472000000003,1.017,-1.017,18.983,excluded_not_modeled,23db9b885f77be956ba2fb0a1994c2bc1197bed6885444c7f0709b01963aeac2,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-28a861451edd91cbc1fe-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-66fc894dcfb528c0680a,mnist_conv2_im2col-s1-O2,mnist_conv2_im2col,1,O2,optical,2,0.04743055555555556,128,4224,,25301,1,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,7f9d1d35481e61e021c9813100e8ff4d984cd4702ba36bc303b360cf62107aa9,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,198,198,0.16161616161616163,99.9375,159,32,0,105,0,0,0,0.5,0,0,93,105,1743.536000000002,88.40000000000002,359.0399999999989,6524.496000000005,0,0,8715.472000000003,1.017,-1.017,18.983,excluded_not_modeled,23db9b885f77be956ba2fb0a1994c2bc1197bed6885444c7f0709b01963aeac2,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-66fc894dcfb528c0680a-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-a90145057afaf0145e3f,mnist_conv2_im2col-s1-O4,mnist_conv2_im2col,1,O4,optical,4,0.11816666666666667,128,4224,,25301,0,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,205,205,0.15609756097560976,129.09375,191,32,0,135,0,0,0,0.25,0,0,70,135,1629.3600000000017,88.40000000000002,359.03999999999894,6605.807999999999,0,0,8682.607999999995,1.2530000000000001,-1.2530000000000001,18.747,excluded_not_modeled,2bf1b99cc07af96e4015033dbe8bfa0bec2efb903c1be81886b235ffcc941a56,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-a90145057afaf0145e3f-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-87584e8963841c4de1c5,mnist_conv2_im2col-s1-O4,mnist_conv2_im2col,1,O4,optical,4,0.11816666666666667,128,4224,,25301,1,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,3d6e0a3b6df7f1a13bbd14e102ec250b38285d7cdaf13304e9c226bfa05480cc,53933340914255bb8f0887ad888ccb125596a1cbd4323ac7b15f56964c8f4ddc,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,2b395161704f591da8b933b9b4a187afdd6f351cc8c2cbcd4d8e2a00ea4252e2,8badc7db6fd071c5a09a1acda357877644f46cda3c64c41ebd0b1420a5ac96ca,205,205,0.15609756097560976,129.09375,191,32,0,135,0,0,0,0.25,0,0,70,135,1629.3600000000017,88.40000000000002,359.03999999999894,6605.807999999999,0,0,8682.607999999995,1.2530000000000001,-1.2530000000000001,18.747,excluded_not_modeled,2bf1b99cc07af96e4015033dbe8bfa0bec2efb903c1be81886b235ffcc941a56,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-87584e8963841c4de1c5-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-61f91996bd1c58e2b70b,mnist_conv2_im2col-s2-E128,mnist_conv2_im2col,2,E128,electrical,0,0,128,8192,,25302,0,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,585a2dfd3f9ca9d032d85c9152f406440c9219c021efe914d21279439883ef36,3fcb6678ccf828a856f245f37650561f97cbf5fb9fd035d908e397899b52c33b,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,84b92a93c84e33aaed854e5b47e44c57da3ef5a25d9089e413b924f636beb742,36,36,1.7777777777777777,14.8125,23,64,0,0,0,0,0,0,0,0,36,0,457.7279999999995,0,0,0,0,0,457.7279999999995,0,0,0,excluded_not_modeled,ea1209230cef5c8e9b07ec34735364609b1fc4255022285ca1d0567726a8d539,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-61f91996bd1c58e2b70b-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
rfbr1-43af74937671abba76c3,mnist_conv2_im2col-s2-E128,mnist_conv2_im2col,2,E128,electrical,0,0,128,8192,,25302,1,completed,main-attempt-2,c45d13a742adf079488ece46d5d253c2a151107d8be13883e525bae3a27f300f,585a2dfd3f9ca9d032d85c9152f406440c9219c021efe914d21279439883ef36,3fcb6678ccf828a856f245f37650561f97cbf5fb9fd035d908e397899b52c33b,3ac95cd814d054ef38a5e73f940be292bbe42d593aa913b97911866654ba7361,f9c79015d66a70bda98256619d0d0cb6fed70d98156f6a4937ddb593e7f57eee,8aeae81f7fab359faa212d06a0db04a69d0b95c4e8ac5b8d35b835325095e9a1,64bca3d1061783ec55395730454d877855e2ceefb20e57498561269fa20bc4ec,84b92a93c84e33aaed854e5b47e44c57da3ef5a25d9089e413b924f636beb742,36,36,1.7777777777777777,14.8125,23,64,0,0,0,0,0,0,0,0,36,0,457.7279999999995,0,0,0,0,0,457.7279999999995,0,0,0,excluded_not_modeled,ea1209230cef5c8e9b07ec34735364609b1fc4255022285ca1d0567726a8d539,experiments/aspdac/results/results_first_20260718/session_b_opto_noc_reduced_v1/raw/run_1/b1_main_attempt_2/rfbr1-43af74937671abba76c3-trace,dotnet run --project experiments/aspdac/tests/results_first_opto_runner/ResultsFirstOptoRunner.csproj -c Release --no-build -- reduced-b1-main,anonymous-host,production_typed_graph,XY-forward directed 4x4 subset; synthetic functional optical model; BER and silicon calibration excluded.,
