K,M,N,accuracy,actual_output_hash,axis_case_id,axis_mode,axis_profile_id,axis_repeat,candidate_id,canonical_trace_hash,case_id,columns,completed_macs,compute_cycles,compute_timing_distinguishes_arithmetic_profile,compute_utilization_pct,config_hash,conversion_cycles,conversion_energy_pj,correct,dataset_hash,dominant_service,evidence_level,exact_encoded_bits,expected_output_hash,experiment_name,functional_wall_seconds,image_count,images,input_elements,internal_repeats,layer_count,layer_id,layer_kind,logical_bits,lowering_hash,mapping_hash,memory_cycles,mode,model_hash,noc_cycles,non_finite_values,output_elements,packet_count,packetized_bits,padding_bits,passed,payload_bits_per_element,peak_gpu_memory_bytes,post_op_cycles,post_op_elements_per_image,prediction_hash,profile_id,provider,raw_path,repeat,repeat_exact,rows,scenario,seed,sequential_cycles,status,total_cycles,transport_hash,weight_elements,workload_hash
,,,0.9828,,,,fp8_a16,0,c-43be35573f0d2afe,,,,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,9828,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,numerical,,,mnist_pe_functional_r1,7.304306399979396,10000,10000,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,0,,,,,,,189223936,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,mnist_pe,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_functional_r1/c-43be35573f0d2afe.json,0,,,mnist_pe_functional,,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,0.9828,,,,fp8_a16,1,c-4f6d22bef5b84f14,,,,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,9828,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,numerical,,,mnist_pe_functional_r1,7.521968399989419,10000,10000,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,0,,,,,,,189223936,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,mnist_pe,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_functional_r1/c-4f6d22bef5b84f14.json,1,,,mnist_pe_functional,,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,0.984,,,,fp16_a16,0,c-5983309689126483,,,,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,9840,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,numerical,,,mnist_pe_functional_r1,5.109884100005729,10000,10000,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,0,,,,,,,21910528,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,mnist_pe,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_functional_r1/c-5983309689126483.json,0,,,mnist_pe_functional,,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,0.984,,,,fp16_a16,1,c-868c2f836a5973d2,,,,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,9840,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,numerical,,,mnist_pe_functional_r1,4.944868799997494,10000,10000,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,0,,,,,,,21910528,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,mnist_pe,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_functional_r1/c-868c2f836a5973d2.json,1,,,mnist_pe_functional,,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,0.9735,,,,fp8_a8,1,c-9bf3dba14e505f0e,,,,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,9735,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,numerical,,,mnist_pe_functional_r1,7.212655400013318,10000,10000,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,0,,,,,,,189223936,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,mnist_pe,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_functional_r1/c-9bf3dba14e505f0e.json,1,,,mnist_pe_functional,,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,0.9839,,,,fp32_a32,1,c-aac047aae46e2294,,,,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,9839,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,numerical,,,mnist_pe_functional_r1,4.748841900000116,10000,10000,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,0,,,,,,,27535360,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,mnist_pe,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_functional_r1/c-aac047aae46e2294.json,1,,,mnist_pe_functional,,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,0.9735,,,,fp8_a8,0,c-c8cb2dc14a8769a7,,,,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,9735,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,numerical,,,mnist_pe_functional_r1,6.712884300010046,10000,10000,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,0,,,,,,,189223936,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,mnist_pe,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_functional_r1/c-c8cb2dc14a8769a7.json,0,,,mnist_pe_functional,,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,0.9839,,,,fp32_a32,0,c-cc4b53f3099fa82f,,,,,,,,408b5f7499205e9b4e645590e914f3a1b19723927af5a4080d90bc3c787a2a69,,,9839,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,numerical,,,mnist_pe_functional_r1,5.805813899991335,10000,10000,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,0,,,,,,,27535360,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,mnist_pe,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_functional_r1/c-cc4b53f3099fa82f.json,0,,,mnist_pe_functional,,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,1c09a943285337a4cc39e4c8689efa1869d2e72c0725fb0b6c25e93a4d160fbc,half_subnormal_7x4,,fp8_a8,1,c-0239dc3548bfb022,,half_subnormal_7x4,4,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,1c09a943285337a4cc39e4c8689efa1869d2e72c0725fb0b6c25e93a4d160fbc,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,4,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-0239dc3548bfb022.json,1,,7,mnist_pe_kernel_conformance,7402,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,a75ce97c4aa93fbc00069d619272ca3c81db4405aa03ce0f9774c2aba187f5d4,negative_zero_1x1,,fp8_a8,0,c-02fb5f6d4fffd597,,negative_zero_1x1,1,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,a75ce97c4aa93fbc00069d619272ca3c81db4405aa03ce0f9774c2aba187f5d4,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,1,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-02fb5f6d4fffd597.json,0,,1,mnist_pe_kernel_conformance,7408,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,1e53b2b7a6cb41c691ed15212ed09166f747bccd105ff709264567bfcbdac83a,wide_range_17x13,,fp8_a8,0,c-042554e1afb7c50d,,wide_range_17x13,13,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,1e53b2b7a6cb41c691ed15212ed09166f747bccd105ff709264567bfcbdac83a,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,13,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-042554e1afb7c50d.json,0,,17,mnist_pe_kernel_conformance,7411,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,ef49749e0cfb17ca9cf56df21e622c5e3adc95716e9d73f701e6bb94aacfdc0c,fp8_subnormal_8x5,,fp8_a8,0,c-070e02c4d6f753d2,,fp8_subnormal_8x5,5,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,ef49749e0cfb17ca9cf56df21e622c5e3adc95716e9d73f701e6bb94aacfdc0c,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,5,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-070e02c4d6f753d2.json,0,,8,mnist_pe_kernel_conformance,7403,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,00ab2eb44103eb10c310778d9bad16ee9127e37f3b28a918423fadc46b000143,fp8_finite_range_11x8,,fp8_a8,0,c-0b980ab5cd5aafdc,,fp8_finite_range_11x8,8,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,00ab2eb44103eb10c310778d9bad16ee9127e37f3b28a918423fadc46b000143,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,8,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a8,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-0b980ab5cd5aafdc.json,0,,11,mnist_pe_kernel_conformance,7406,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,8c6a5675ab32cb947d78940898d3684906ee7d4455840584277e5b4925b83848,finite_saturation_12x9,,fp32_a32,0,c-0e42a981a5d56ad5,,finite_saturation_12x9,9,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,8c6a5675ab32cb947d78940898d3684906ee7d4455840584277e5b4925b83848,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,9,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-0e42a981a5d56ad5.json,0,,12,mnist_pe_kernel_conformance,7407,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,21801cf1872df9d1a82d5263dfe7fb789b106f5012bdd791142df76f0ff5f6b1,normal_mixed_5x3,,fp16_a16,1,c-101c6410535d2cf8,,normal_mixed_5x3,3,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,21801cf1872df9d1a82d5263dfe7fb789b106f5012bdd791142df76f0ff5f6b1,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,3,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-101c6410535d2cf8.json,1,,5,mnist_pe_kernel_conformance,7401,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,5568809a7c05622a049454823321f183353c90101278fe5aa32e6fbcc9e97f21,rectangular_13x3,,fp32_a32,1,c-104f0dbd0f080320,,rectangular_13x3,3,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,5568809a7c05622a049454823321f183353c90101278fe5aa32e6fbcc9e97f21,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,3,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-104f0dbd0f080320.json,1,,13,mnist_pe_kernel_conformance,7409,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,2965b0a45db9c60ff96b693108b8e3cb319186fb3744404625e33d404f5ce32e,normal_mixed_5x3,,fp8_a16,0,c-113dfd0712b7275d,,normal_mixed_5x3,3,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,2965b0a45db9c60ff96b693108b8e3cb319186fb3744404625e33d404f5ce32e,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,3,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp8_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-113dfd0712b7275d.json,0,,5,mnist_pe_kernel_conformance,7401,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,b067fff04af1a8439f5eb38c94eafaa3839d5b1ccc7ce7e7e68053dabba4c868,wide_range_17x13,,fp32_a32,0,c-122abe1a587abe11,,wide_range_17x13,13,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,b067fff04af1a8439f5eb38c94eafaa3839d5b1ccc7ce7e7e68053dabba4c868,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,13,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-122abe1a587abe11.json,0,,17,mnist_pe_kernel_conformance,7411,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,60fd09ff767a538c9a9f22e91bf6785cd35cf10aa8138a0c7f0469587ed636ca,accumulation_15x10,,fp16_a16,0,c-16d1cba5c63b9ffe,,accumulation_15x10,10,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,60fd09ff767a538c9a9f22e91bf6785cd35cf10aa8138a0c7f0469587ed636ca,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,10,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-16d1cba5c63b9ffe.json,0,,15,mnist_pe_kernel_conformance,7410,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,f06c9e617fcb5ce5eeff7e97ee1b2105770875dec11dc9075091498c38a3a403,normal_mixed_5x3,,fp32_a32,0,c-17dfa6ba407a6bec,,normal_mixed_5x3,3,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,f06c9e617fcb5ce5eeff7e97ee1b2105770875dec11dc9075091498c38a3a403,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,3,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-17dfa6ba407a6bec.json,0,,5,mnist_pe_kernel_conformance,7401,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,bc96fddfbb0601b66dfc9ffcc568d99012dd15044469bb88ca3df3a5a7f9dde7,half_tie_even_9x6,,fp16_a16,1,c-1b52ecce5ef66b33,,half_tie_even_9x6,6,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,bc96fddfbb0601b66dfc9ffcc568d99012dd15044469bb88ca3df3a5a7f9dde7,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,6,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-1b52ecce5ef66b33.json,1,,9,mnist_pe_kernel_conformance,7404,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,fef87a18bbfed31b8342984eddebd4ac188776de411a6843ec297dbf6634b4db,fp8_subnormal_8x5,,fp32_a32,0,c-27ec7d4823c2036e,,fp8_subnormal_8x5,5,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,fef87a18bbfed31b8342984eddebd4ac188776de411a6843ec297dbf6634b4db,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,5,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp32_a32,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-27ec7d4823c2036e.json,0,,8,mnist_pe_kernel_conformance,7403,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
,,,,bc96fddfbb0601b66dfc9ffcc568d99012dd15044469bb88ca3df3a5a7f9dde7,half_tie_even_9x6,,fp16_a16,0,c-29b34f712cf1f779,,half_tie_even_9x6,6,,,,,ddef5c3a066d4b40ce57809b4469a0b7211f41f29ff8caca4494df1e97230f41,,,,966dd94342cd0fe7cdd440e38d300a44dbd251332ad1676a20d9aed674435791,,exact,True,bc96fddfbb0601b66dfc9ffcc568d99012dd15044469bb88ca3df3a5a7f9dde7,mnist_pe_kernel_conformance,,,,,,,,,,d2cf194a94ceadff199234521a0a2767d524bf9029ccb897071c4c8a2eeb7adb,1ab0c62fdab06a43ac0f8b29e8c8dc9fe3f80f6928b3257402670f799948c3a5,,,0aa004a4bd1bbbdaf550a115ad0ed5cda16b6269b8753b97bd076cd1fc55d662,,,6,,,,True,,,,,functional_candidate_binding_deferred_to_pair_analysis,fp16_a16,stage,experiments/aspdac/results/mnist_pe_precision_20260717/raw/mnist_pe_kernel_conformance/c-29b34f712cf1f779.json,0,,9,mnist_pe_kernel_conformance,7404,,completed,,0db37a43e7fd987f613d82cd84c81b1dc37a34fb008fcc3ccece6cdcf0d56e78,,52a866d12f0d58d5214ba4d0e8cdbc9545d18198f0b434559907a5298c4af0be
