accepted_offered_ratio_ci95_high,accepted_offered_ratio_ci95_low,accepted_offered_ratio_mean,accepted_offered_ratio_std,accepted_rate_ci95_high,accepted_rate_ci95_low,accepted_rate_mean,accepted_rate_std,injection_rate,packet_latency_ci95_high,packet_latency_ci95_low,packet_latency_mean,packet_latency_std,seeds,timeout_fraction,tool,traffic,unstable_fraction
0.1106824481213902,0.11038898045003832,0.11053571428571426,0.00020511977309658667,0.030991085473989263,0.030908914526010734,0.03095,5.743353646704264e-05,0.28,402.9831191134148,392.89228088658524,397.9377,7.0530100910493845,10,0.0,BookSim2,hotspot_node5,1.0
0.09684714210621644,0.09659035789378355,0.09671874999999999,0.00017947980145951065,0.030991085473989263,0.030908914526010734,0.03095,5.743353646704264e-05,0.32,415.46170911501514,409.76649088498476,412.61409999999995,3.980683343067852,10,0.0,BookSim2,hotspot_node5,1.0
1.0346883517514642,0.9710312482485357,1.0028598,0.044493250538830194,0.005173441758757321,0.004855156241242679,0.005014299,0.0002224662526941509,0.005,19.609809682425382,19.084070317574618,19.34694,0.3674665039912554,10,0.0,BookSim2,transpose,0.0
1.0410049070573602,0.9682260929426395,1.0046154999999999,0.050868887086203185,0.010410049070573604,0.009682260929426395,0.010046155,0.000508688870862032,0.01,19.591853954123128,19.074386045876874,19.33312,0.3616851540589786,10,0.0,BookSim2,transpose,0.0
1.0178548704007029,0.9749381295992972,0.9963965,0.02999673556776172,0.020357097408014058,0.019498762591985942,0.01992793,0.0005999347113552344,0.02,19.607065820311256,19.171674179688743,19.38937,0.3043177946014845,10,0.0,BookSim2,transpose,0.0
1.022454033427067,0.9916964665729333,1.0070752500000002,0.021498058389396186,0.04089816133708268,0.039667858662917325,0.04028301,0.0008599223355758481,0.04,19.948295471628644,19.60306452837136,19.77568,0.24129980798445197,10,0.0,BookSim2,transpose,0.0
1.008767268145,0.989187731855,0.9989775,0.01368515319810324,0.060526036088700004,0.0593512639113,0.05993865,0.0008211091918861941,0.06,20.36259880346589,20.140721196534106,20.251659999999998,0.15508176481384855,10,0.0,BookSim2,transpose,0.0
1.008718718657819,0.9879792813421808,0.9983489999999999,0.014495868170888502,0.08069749749262554,0.07903834250737447,0.07986792000000001,0.0011596694536710798,0.08,21.33071304403052,20.994026955969478,21.16237,0.23532736559949832,10,0.0,BookSim2,transpose,0.0
1.001771251027539,0.9896683489724613,0.9957198,0.008459345834965918,0.10017712510275388,0.09896683489724613,0.09957198,0.0008459345834965927,0.1,24.850585725912808,23.64801427408719,24.249299999999998,0.8405395462968351,10,0.0,BookSim2,transpose,0.0
0.975955547234081,0.9689511194325858,0.9724533333333334,0.004895757800835795,0.11711466566808972,0.11627413433191029,0.1166944,0.000587490936100295,0.12,250.6830948632247,183.46850513677526,217.0758,46.97976213174728,10,0.0,BookSim2,transpose,0.0
0.8879493139054009,0.8805981860945991,0.88427375,0.005138084415259608,0.14207189022486413,0.14089570977513585,0.1414838,0.0008220935064415367,0.16,480.4923917383122,461.2476082616878,470.87,13.451177098430207,10,0.0,BookSim2,transpose,1.0
0.7973006941553826,0.7835133058446173,0.790407,0.009636720627082856,0.15946013883107651,0.15670266116892345,0.15808139999999998,0.0019273441254165726,0.2,428.6034999264983,407.9201000735018,418.26180000000005,14.4567006824594,10,0.0,BookSim2,transpose,1.0
0.7291244693700474,0.714728863963286,0.7219266666666667,0.010061835094204363,0.17498987264881133,0.17153492735118864,0.17326239999999998,0.00241484042260905,0.24,490.7127912229069,476.03880877709304,483.37579999999997,10.256407241871356,10,0.0,BookSim2,transpose,1.0
0.6728782179897476,0.6664074962959666,0.6696428571428571,0.0045227229271465426,0.18840590103712931,0.18659409896287069,0.1875,0.0012663624196010302,0.28,552.2552640708498,535.1643359291502,543.7098,11.945735917984386,10,0.0,BookSim2,transpose,1.0
